experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
main,interaction,GradientBoosting,42,0.23740295773946452,0.33491586502165915,0.9711152876797867,0.9610109699666133,0.3886309604774453,0.4404840338577294,0.4452500231564045,0.0010873288847506046
main,interaction,RHM (original),42,4.032975000321575,4.663122191323638,0.5093097247476455,0.45714542022333926,1.4963274581762342,1.5817768385917965,0.14850825909525156,0.272865884937346
main,interaction,"ACGMT (top1, no-std)",42,4.032975000321575,4.663122191323638,0.5093097247476455,0.45714542022333926,1.4963274581762342,1.5817768385917965,0.05347507307305932,0.00031480100005865097
main,interaction,"ACGMT (top3, std)",42,0.40383639309313435,0.4448740339846066,0.9508654055956242,0.9482102555190152,0.4658350049430386,0.4690750407774823,0.17872802773490548,0.00033592991530895233
main,interaction,ACGMT (full),42,0.4186738322858475,0.446733133898803,0.9490601409656843,0.9479938295148753,0.46150108641808163,0.46506273133202125,0.2727584233507514,0.00027710990980267525
main,interaction,Ridge,123,5.263193209354759,4.804375805471607,0.3740344883707717,0.4137650824213922,1.7436296570397611,1.6823084997454922,0.00030890898779034615,3.115786239504814e-05
main,interaction,CART,123,1.6101555680599482,1.8558217634126415,0.8084999326697984,0.7735507040736166,0.9661973147261721,0.9902045727349489,0.004437823314219713,8.21240246295929e-05
main,interaction,RandomForest,123,1.2760753172129453,1.3342823827047527,0.8482329819477485,0.837189480106724,0.803150107133677,0.8030101916190514,0.2815676350146532,0.0032548150047659874
main,interaction,GradientBoosting,123,0.22379638270052812,0.33224412196451586,0.9733833033245076,0.9594592277244378,0.37463269057107584,0.4442458618897263,0.4451721487566829,0.0011789710260927677
main,interaction,RHM (original),123,5.115607008554092,4.894877489494731,0.3915873062170556,0.40272197309310076,1.7259868927809812,1.6864600528093443,0.11861454322934151,0.2726549496874213
main,interaction,"ACGMT (top1, no-std)",123,5.115607008554092,4.894877489494731,0.3915873062170556,0.40272197309310076,1.7259868927809812,1.6864600528093443,0.044565954711288214,0.00026941485702991486
main,interaction,"ACGMT (top3, std)",123,0.30422650282409164,0.294496752378358,0.9638175360629028,0.9640652009026702,0.41731784597529575,0.4250187683057295,0.19252527505159378,0.0003868662752211094
main,interaction,ACGMT (full),123,0.30917821541557655,0.29214288680450773,0.9632286157663307,0.9643524220207821,0.42215600508966034,0.41918989253864003,0.30383825534954667,0.00035345321521162987
main,interaction,Ridge,456,5.083846170891324,5.0637753019725436,0.368268150370196,0.3861569366010529,1.737370390555052,1.734692852239479,0.0003202906809747219,3.4213997423648834e-05
main,interaction,CART,456,1.8817680484226893,2.1060807140052247,0.7661666443389039,0.74469581287566,1.012661999769193,1.0891753712116974,0.004476997070014477,7.7785924077034e-05
main,interaction,RandomForest,456,1.3316718833652845,1.4294670955828532,0.8345230139347701,0.8267165486907041,0.7984647890723311,0.8380657599368667,0.2824213970452547,0.0033376901410520077
main,interaction,GradientBoosting,456,0.2229260933869318,0.41326138332131535,0.9722986281307205,0.949903457717876,0.37697428374324854,0.4497451411055161,0.44551088521257043,0.0011171852238476276
main,interaction,RHM (original),456,4.4596532216451665,4.575418108598007,0.44583197765728766,0.4453567742196697,1.5862482275993688,1.599668143859621,0.1204137890599668,0.2714382680132985
main,interaction,"ACGMT (top1, no-std)",456,4.4596532216451665,4.575418108598007,0.44583197765728766,0.4453567742196697,1.5862482275993688,1.599668143859621,0.04481401015073061,0.0002528042532503605
main,interaction,"ACGMT (top3, std)",456,0.4279559261460614,0.45780828529430917,0.9468210918079594,0.9445033747478866,0.4630000012393612,0.4798257353277859,0.17394937574863434,0.0003732498735189438
main,interaction,ACGMT (full),456,0.4426325612009471,0.5211190990491252,0.9449973352469029,0.9368286851054772,0.47095860685574403,0.49884233724351273,0.2656877930276096,0.00035414425656199455
main,interaction,Ridge,789,5.241086535680373,5.079987333455839,0.37716437561108995,0.36608688457456506,1.739541394959475,1.7313000881307552,0.0003192387521266937,3.188895061612129e-05
main,interaction,CART,789,1.9438743049258838,1.8406470723135162,0.7689955778826113,0.77031235642566,1.0245389122100346,1.0030826185974229,0.004452591296285391,8.548982441425323e-05
main,interaction,RandomForest,789,1.3500721286572495,1.3122776879367188,0.8395613177729864,0.8362456473100409,0.8275763023144137,0.815102418584753,0.28096837317571044,0.003245686646550894
main,interaction,GradientBoosting,789,0.23069283317181197,0.3244364204482978,0.9725851283293189,0.95951476085592,0.3841508655603961,0.45646752786087263,0.44665737729519606,0.0011242791078984737
main,interaction,RHM (original),789,3.4924526915222973,3.8438952802488626,0.5849669838564033,0.5203343094137138,1.3009413105958083,1.3858472898647078,0.14504826068878174,0.2753115529194474
main,interaction,"ACGMT (top1, no-std)",789,3.4924526915222973,3.8438952802488626,0.5849669838564033,0.5203343094137138,1.3009413105958083,1.3858472898647083,0.052566369995474815,0.0002928697504103184
main,interaction,"ACGMT (top3, std)",789,0.44576402683962996,0.39483340174678894,0.9470266872915247,0.950730177981554,0.47695609302401715,0.46813797341595753,0.1759243500418961,0.0003596348688006401
main,interaction,ACGMT (full),789,0.35739559747069066,0.3365580464589607,0.9575281368492786,0.9580021472992216,0.4433798773170073,0.45191148957781796,0.28739231172949076,0.0003203009255230427
main,interaction,Ridge,1024,5.177339248278338,5.555284181798317,0.37226662567793645,0.30151018438578725,1.7526644822251707,1.7628376044723897,0.00031591299921274185,3.154901787638664e-05
main,interaction,CART,1024,1.8942582865625373,1.9797899847450064,0.7703281378640874,0.7510724751165198,1.0194310623109175,1.0292091415926057,0.004497325047850609,8.015008643269539e-05
